Elukoht;isikute_arv_arvut;isikute_arv;vanus_0_14;vanus_15_64;vanus_65;Seisund_hoivatu;Seisund_oppur
1kmN6464E0430;13;13;1;10;2;;
1kmN6466E0405;13;13;1;10;2;;
1kmN6466E0533;13;13;1;8;4;;
1kmN6467E0539;13;13;1;9;3;;
1kmN6469E0410;13;13;1;7;5;;
1kmN6469E0430;13;13;1;8;4;;
1kmN6469E0580;13;13;1;7;5;;
1kmN6469E0589;13;13;1;11;1;;
1kmN6471E0633;13;13;1;11;1;;
1kmN6472E0637;13;13;1;9;3;;
1kmN6473E0608;13;13;1;12;0;;
1kmN6482E0401;13;13;1;11;1;;
1kmN6484E0536;13;13;1;10;2;;
1kmN6484E0544;13;13;1;12;0;;
1kmN6486E0639;13;13;1;7;5;;
1kmN6488E0532;13;13;1;9;3;;
1kmN6492E0406;13;13;1;10;2;;
1kmN6494E0449;13;13;1;9;3;;
1kmN6497E0478;13;13;1;8;4;;
1kmN6497E0553;13;13;1;11;1;;
1kmN6500E0614;13;13;1;10;2;;
1kmN6501E0483;13;13;1;9;3;;
1kmN6505E0681;13;13;1;8;4;;
1kmN6508E0673;13;13;1;10;2;;
1kmN6510E0420;13;13;1;9;3;;
1kmN6521E0648;13;13;1;9;3;;
1kmN6522E0489;13;13;1;6;6;;
1kmN6522E0628;13;13;1;11;1;;
1kmN6525E0505;13;13;1;9;3;;
1kmN6527E0664;13;13;1;9;3;;
1kmN6530E0563;13;13;1;7;5;;
1kmN6531E0477;13;13;1;8;4;;
1kmN6531E0516;13;13;1;8;4;;
1kmN6531E0591;13;13;1;7;5;;
1kmN6533E0525;13;13;1;11;1;;
1kmN6534E0599;13;13;1;9;3;;
1kmN6537E0487;13;13;1;8;4;;
1kmN6537E0546;13;13;1;9;3;;
1kmN6538E0434;13;13;1;10;2;;
1kmN6540E0543;13;13;1;12;0;;
1kmN6543E0545;13;13;1;10;2;;
1kmN6543E0614;13;13;1;9;3;;
1kmN6554E0563;13;13;1;7;5;;
1kmN6562E0496;13;13;1;9;3;;
1kmN6564E0615;13;13;1;12;0;;
1kmN6565E0629;13;13;1;12;0;;
1kmN6571E0615;13;13;1;10;2;;
1kmN6571E0702;13;13;1;12;0;;
1kmN6574E0526;13;13;1;9;3;;
1kmN6578E0625;13;13;1;11;1;;
1kmN6582E0650;13;13;1;9;3;;
1kmN6583E0573;13;13;1;8;4;;
1kmN6583E0576;13;13;1;10;2;;
1kmN6583E0640;13;13;1;6;6;;
1kmN6585E0691;13;13;1;9;3;;
1kmN6601E0588;13;13;1;8;4;;
1kmN6602E0623;13;13;1;9;3;;
1kmN6387E0646;13;13;2;7;4;;
1kmN6402E0671;13;13;2;9;2;;
1kmN6402E0675;13;13;2;7;4;;
1kmN6410E0694;13;13;2;8;3;;
1kmN6416E0632;13;13;2;9;2;;
1kmN6416E0656;13;13;2;6;5;;
1kmN6416E0701;13;13;2;8;3;;
1kmN6421E0523;13;13;2;7;4;;
1kmN6421E0636;13;13;2;11;0;;
1kmN6428E0712;13;13;2;8;3;;
1kmN6431E0698;13;13;2;9;2;;
1kmN6432E0647;13;13;2;8;3;;
1kmN6432E0662;13;13;2;10;1;;
1kmN6433E0717;13;13;2;8;3;;
1kmN6434E0659;13;13;2;9;2;;
1kmN6435E0688;13;13;2;7;4;;
1kmN6440E0653;13;13;2;9;2;;
1kmN6442E0598;13;13;2;11;0;;
1kmN6444E0647;13;13;2;8;3;;
1kmN6446E0686;13;13;2;8;3;;
1kmN6447E0691;13;13;2;7;4;;
1kmN6452E0638;13;13;2;6;5;;
1kmN6452E0697;13;13;2;10;1;;
1kmN6452E0703;13;13;2;9;2;;
1kmN6453E0680;13;13;2;10;1;;
1kmN6454E0702;13;13;2;6;5;;
1kmN6455E0701;13;13;2;10;1;;
1kmN6456E0685;13;13;2;7;4;;
1kmN6458E0662;13;13;2;9;2;;
1kmN6459E0504;13;13;2;8;3;;
1kmN6459E0535;13;13;2;11;0;;
1kmN6459E0648;13;13;2;8;3;;
1kmN6460E0625;13;13;2;9;2;;
1kmN6461E0409;13;13;2;6;5;;
1kmN6463E0647;13;13;2;10;1;;
1kmN6464E0651;13;13;2;9;2;;
1kmN6465E0414;13;13;2;9;2;;
1kmN6466E0664;13;13;2;9;2;;
1kmN6468E0491;13;13;2;8;3;;
1kmN6472E0597;13;13;2;9;2;;
1kmN6482E0653;13;13;2;7;4;;
1kmN6484E0594;13;13;2;7;4;;
1kmN6484E0672;13;13;2;10;1;;
1kmN6485E0654;13;13;2;11;0;;
1kmN6486E0665;13;13;2;9;2;;
1kmN6489E0501;13;13;2;9;2;;
1kmN6490E0668;13;13;2;10;1;;
1kmN6491E0457;13;13;2;7;4;;
1kmN6493E0648;13;13;2;8;3;;
1kmN6493E0655;13;13;2;7;4;;
1kmN6496E0476;13;13;2;10;1;;
1kmN6498E0459;13;13;2;10;1;;
1kmN6498E0529;13;13;2;11;0;;
1kmN6499E0532;13;13;2;7;4;;
1kmN6502E0649;13;13;2;9;2;;
1kmN6504E0618;13;13;2;5;6;;
1kmN6504E0646;13;13;2;8;3;;
1kmN6508E0420;13;13;2;11;0;;
1kmN6509E0518;13;13;2;8;3;;
1kmN6510E0675;13;13;2;11;0;;
1kmN6511E0415;13;13;2;8;3;;
1kmN6512E0629;13;13;2;10;1;;
1kmN6513E0643;13;13;2;9;2;;
1kmN6515E0473;13;13;2;10;1;;
1kmN6515E0678;13;13;2;5;6;;
1kmN6521E0582;13;13;2;8;3;;
1kmN6522E0653;13;13;2;10;1;;
1kmN6523E0603;13;13;2;6;5;;
1kmN6524E0599;13;13;2;7;4;;
1kmN6526E0558;13;13;2;8;3;;
1kmN6528E0443;13;13;2;8;3;;
1kmN6528E0655;13;13;2;8;3;;
1kmN6529E0433;13;13;2;9;2;;
1kmN6536E0544;13;13;2;11;0;;
1kmN6537E0659;13;13;2;7;4;;
1kmN6544E0590;13;13;2;10;1;;
1kmN6547E0601;13;13;2;7;4;;
1kmN6548E0562;13;13;2;10;1;;
1kmN6552E0548;13;13;2;8;3;;
1kmN6552E0651;13;13;2;10;1;;
1kmN6554E0544;13;13;2;8;3;;
1kmN6554E0600;13;13;2;10;1;;
1kmN6555E0545;13;13;2;11;0;;
1kmN6558E0546;13;13;2;11;0;;
1kmN6558E0574;13;13;2;9;2;;
1kmN6561E0504;13;13;2;9;2;;
1kmN6562E0540;13;13;2;9;2;;
1kmN6562E0559;13;13;2;9;2;;
1kmN6564E0646;13;13;2;2;9;;
1kmN6569E0651;13;13;2;10;1;;
1kmN6570E0533;13;13;2;10;1;;
1kmN6572E0692;13;13;2;8;3;;
1kmN6573E0554;13;13;2;8;3;;
1kmN6573E0630;13;13;2;9;2;;
1kmN6577E0511;13;13;2;11;0;;
1kmN6577E0620;13;13;2;11;0;;
1kmN6577E0631;13;13;2;7;4;;
1kmN6578E0578;13;13;2;11;0;;
1kmN6578E0621;13;13;2;9;2;;
1kmN6578E0699;13;13;2;7;4;;
1kmN6580E0523;13;13;2;9;2;;
1kmN6580E0555;13;13;2;11;0;;
1kmN6583E0568;13;13;2;11;0;;
1kmN6585E0620;13;13;2;8;3;;
1kmN6587E0620;13;13;2;10;1;;
1kmN6589E0615;13;13;2;9;2;;
1kmN6590E0607;13;13;2;11;0;;
1kmN6590E0727;13;13;2;9;2;;
1kmN6593E0589;13;13;2;11;0;;
1kmN6594E0627;13;13;2;11;0;;
1kmN6600E0595;13;13;2;8;3;;
1kmN6608E0599;13;13;2;8;3;;
1kmN6386E0639;13;13;3;6;4;;
1kmN6407E0694;13;13;3;7;3;;
1kmN6411E0687;13;13;3;6;4;;
1kmN6417E0621;13;13;3;9;1;;
1kmN6418E0673;13;13;3;10;0;;
1kmN6420E0676;13;13;3;7;3;;
1kmN6422E0668;13;13;3;7;3;;
1kmN6425E0534;13;13;3;10;0;;
1kmN6428E0665;13;13;3;9;1;;
1kmN6430E0677;13;13;3;6;4;;
1kmN6431E0697;13;13;3;8;2;;
1kmN6434E0676;13;13;3;8;2;;
1kmN6435E0675;13;13;3;6;4;;
1kmN6437E0595;13;13;3;10;0;;
1kmN6437E0682;13;13;3;8;2;;
1kmN6438E0609;13;13;3;7;3;;
1kmN6440E0529;13;13;3;5;5;;
1kmN6441E0668;13;13;3;8;2;;
1kmN6442E0650;13;13;3;7;3;;
1kmN6442E0654;13;13;3;9;1;;
1kmN6446E0551;13;13;3;8;2;;
1kmN6448E0615;13;13;3;10;0;;
1kmN6448E0628;13;13;3;9;1;;
1kmN6450E0396;13;13;3;8;2;;
1kmN6451E0647;13;13;3;8;2;;
1kmN6453E0676;13;13;3;8;2;;
1kmN6453E0677;13;13;3;5;5;;
1kmN6454E0543;13;13;3;8;2;;
1kmN6457E0611;13;13;3;8;2;;
1kmN6458E0637;13;13;3;8;2;;
1kmN6460E0660;13;13;3;10;0;;
1kmN6464E0573;13;13;3;8;2;;
1kmN6467E0655;13;13;3;6;4;;
1kmN6477E0599;13;13;3;6;4;;
1kmN6478E0587;13;13;3;4;6;;
1kmN6479E0534;13;13;3;6;4;;
1kmN6482E0542;13;13;3;9;1;;
1kmN6484E0555;13;13;3;7;3;;
1kmN6485E0653;13;13;3;8;2;;
1kmN6487E0448;13;13;3;5;5;;
1kmN6490E0682;13;13;3;5;5;;
1kmN6494E0411;13;13;3;9;1;;
1kmN6495E0559;13;13;3;9;1;;
1kmN6498E0505;13;13;3;9;1;;
1kmN6498E0532;13;13;3;7;3;;
1kmN6499E0416;13;13;3;5;5;;
1kmN6500E0592;13;13;3;9;1;;
1kmN6503E0456;13;13;3;5;5;;
1kmN6504E0649;13;13;3;4;6;;
1kmN6510E0642;13;13;3;8;2;;
1kmN6511E0610;13;13;3;10;0;;
1kmN6516E0531;13;13;3;9;1;;
1kmN6518E0473;13;13;3;6;4;;
1kmN6518E0658;13;13;3;6;4;;
1kmN6519E0433;13;13;3;6;4;;
1kmN6524E0581;13;13;3;10;0;;
1kmN6529E0467;13;13;3;7;3;;
1kmN6529E0529;13;13;3;10;0;;
1kmN6532E0476;13;13;3;5;5;;
1kmN6532E0522;13;13;3;9;1;;
1kmN6542E0552;13;13;3;8;2;;
1kmN6542E0625;13;13;3;10;0;;
1kmN6550E0558;13;13;3;6;4;;
1kmN6552E0692;13;13;3;10;0;;
1kmN6561E0651;13;13;3;9;1;;
1kmN6565E0534;13;13;3;8;2;;
1kmN6565E0622;13;13;3;10;0;;
1kmN6567E0595;13;13;3;8;2;;
1kmN6574E0564;13;13;3;9;1;;
1kmN6577E0565;13;13;3;7;3;;
1kmN6577E0646;13;13;3;10;0;;
1kmN6581E0692;13;13;3;8;2;;
1kmN6591E0618;13;13;3;7;3;;
1kmN6592E0629;13;13;3;9;1;;
1kmN6596E0577;13;13;3;9;1;;
1kmN6596E0587;13;13;3;7;3;;
1kmN6614E0594;13;13;3;8;2;;
1kmN6408E0693;13;13;4;8;1;;
1kmN6429E0611;13;13;4;8;1;;
1kmN6433E0672;13;13;4;8;1;;
1kmN6435E0708;13;13;4;7;2;;
1kmN6442E0653;13;13;4;7;2;;
1kmN6444E0696;13;13;4;7;2;;
1kmN6448E0632;13;13;4;8;1;;
1kmN6467E0637;13;13;4;5;4;;
1kmN6471E0599;13;13;4;6;3;;
1kmN6472E0640;13;13;4;8;1;;
1kmN6477E0581;13;13;4;8;1;;
1kmN6479E0397;13;13;4;6;3;;
1kmN6482E0584;13;13;4;8;1;;
1kmN6484E0545;13;13;4;7;2;;
1kmN6497E0460;13;13;4;9;0;;
1kmN6497E0522;13;13;4;9;0;;
1kmN6497E0660;13;13;4;9;0;;
1kmN6501E0562;13;13;4;7;2;;
1kmN6504E0644;13;13;4;6;3;;
1kmN6505E0595;13;13;4;6;3;;
1kmN6507E0500;13;13;4;8;1;;
1kmN6507E0531;13;13;4;6;3;;
1kmN6508E0651;13;13;4;8;1;;
1kmN6522E0518;13;13;4;7;2;;
1kmN6524E0471;13;13;4;7;2;;
1kmN6537E0481;13;13;4;7;2;;
1kmN6541E0629;13;13;4;5;4;;
1kmN6552E0545;13;13;4;9;0;;
1kmN6563E0567;13;13;4;7;2;;
1kmN6565E0583;13;13;4;7;2;;
1kmN6566E0606;13;13;4;7;2;;
1kmN6570E0566;13;13;4;9;0;;
1kmN6570E0671;13;13;4;8;1;;
1kmN6573E0560;13;13;4;5;4;;
1kmN6573E0700;13;13;4;8;1;;
1kmN6574E0692;13;13;4;9;0;;
1kmN6588E0644;13;13;4;5;4;;
1kmN6599E0572;13;13;4;6;3;;
1kmN6599E0596;13;13;4;7;2;;
1kmN6612E0595;13;13;4;6;3;;
1kmN6398E0633;13;13;5;8;0;;
1kmN6398E0678;13;13;5;7;1;;
1kmN6403E0647;13;13;5;8;0;;
1kmN6425E0630;13;13;5;8;0;;
1kmN6439E0587;13;13;5;8;0;;
1kmN6445E0633;13;13;5;2;6;;
1kmN6448E0600;13;13;5;6;2;;
1kmN6451E0554;13;13;5;8;0;;
1kmN6455E0658;13;13;5;6;2;;
1kmN6455E0662;13;13;5;6;2;;
1kmN6455E0674;13;13;5;8;0;;
1kmN6456E0561;13;13;5;8;0;;
1kmN6457E0680;13;13;5;8;0;;
1kmN6459E0652;13;13;5;6;2;;
1kmN6460E0698;13;13;5;7;1;;
1kmN6466E0437;13;13;5;7;1;;
1kmN6467E0674;13;13;5;5;3;;
1kmN6476E0599;13;13;5;6;2;;
1kmN6490E0442;13;13;5;7;1;;
1kmN6494E0662;13;13;5;7;1;;
1kmN6505E0613;13;13;5;5;3;;
1kmN6518E0571;13;13;5;6;2;;
1kmN6529E0476;13;13;5;8;0;;
1kmN6530E0651;13;13;5;8;0;;
1kmN6534E0532;13;13;5;5;3;;
1kmN6554E0575;13;13;5;5;3;;
1kmN6566E0645;13;13;5;5;3;;
1kmN6567E0644;13;13;5;8;0;;
1kmN6571E0551;13;13;5;7;1;;
1kmN6572E0650;13;13;5;6;2;;
1kmN6573E0507;13;13;5;7;1;;
1kmN6577E0698;13;13;5;8;0;;
1kmN6581E0521;13;13;5;5;3;;
1kmN6584E0520;13;13;5;6;2;;
1kmN6587E0573;13;13;5;6;2;;
1kmN6599E0644;13;13;5;7;1;;
1kmN6443E0652;13;13;6;6;1;;
1kmN6460E0651;13;13;6;6;1;;
1kmN6476E0669;13;13;6;6;1;;
1kmN6513E0659;13;13;6;7;0;;
1kmN6529E0522;13;13;6;7;0;;
1kmN6554E0520;13;13;6;7;0;;
1kmN6561E0514;13;13;6;7;0;;
1kmN6572E0572;13;13;6;6;1;;
1kmN6578E0615;13;13;6;7;0;;
1kmN6425E0641;13;13;7;4;2;;
1kmN6553E0569;13;13;7;6;0;;
1kmN6384E0651;12;12;0;7;5;;
1kmN6388E0668;12;12;0;8;4;;
1kmN6392E0683;12;12;0;9;3;;
1kmN6392E0685;12;12;0;10;2;;
1kmN6396E0686;12;12;0;10;2;;
1kmN6400E0674;12;12;0;10;2;;
1kmN6403E0667;12;12;0;8;4;;
1kmN6403E0683;12;12;0;8;4;;
1kmN6404E0649;12;12;0;7;5;;
1kmN6404E0682;12;12;0;10;2;;
1kmN6406E0681;12;12;0;6;6;;
1kmN6406E0703;12;12;0;8;4;;
1kmN6409E0649;12;12;0;7;5;;
1kmN6412E0653;12;12;0;6;6;;
1kmN6416E0655;12;12;0;10;2;;
1kmN6421E0664;12;12;0;7;5;;
1kmN6426E0644;12;12;0;10;2;;
1kmN6427E0712;12;12;0;6;6;;
1kmN6428E0637;12;12;0;10;2;;
1kmN6431E0647;12;12;0;9;3;;
1kmN6431E0670;12;12;0;10;2;;
1kmN6436E0671;12;12;0;7;5;;
1kmN6438E0616;12;12;0;9;3;;
1kmN6438E0643;12;12;0;8;4;;
1kmN6439E0554;12;12;0;8;4;;
1kmN6444E0699;12;12;0;8;4;;
1kmN6445E0552;12;12;0;9;3;;
1kmN6446E0615;12;12;0;8;4;;
1kmN6447E0647;12;12;0;11;1;;
1kmN6449E0635;12;12;0;11;1;;
1kmN6449E0644;12;12;0;12;0;;
1kmN6452E0614;12;12;0;11;1;;
1kmN6454E0531;12;12;0;9;3;;
1kmN6456E0681;12;12;0;9;3;;
1kmN6457E0646;12;12;0;11;1;;
1kmN6459E0600;12;12;0;10;2;;
1kmN6459E0662;12;12;0;7;5;;
1kmN6460E0402;12;12;0;10;2;;
1kmN6460E0633;12;12;0;8;4;;
1kmN6461E0602;12;12;0;10;2;;
1kmN6464E0668;12;12;0;7;5;;
1kmN6464E0700;12;12;0;6;6;;
1kmN6465E0420;12;12;0;9;3;;
1kmN6465E0589;12;12;0;8;4;;
1kmN6465E0657;12;12;0;10;2;;
1kmN6467E0491;12;12;0;7;5;;
1kmN6469E0432;12;12;0;4;8;;
1kmN6471E0384;12;12;0;10;2;;
1kmN6471E0548;12;12;0;9;3;;
1kmN6476E0537;12;12;0;12;0;;
1kmN6477E0517;12;12;0;7;5;;
1kmN6479E0586;12;12;0;9;3;;
1kmN6482E0428;12;12;0;5;7;;
1kmN6482E0666;12;12;0;10;2;;
1kmN6486E0447;12;12;0;9;3;;
1kmN6486E0585;12;12;0;9;3;;
1kmN6486E0594;12;12;0;10;2;;
1kmN6488E0502;12;12;0;9;3;;
1kmN6488E0593;12;12;0;9;3;;
1kmN6490E0464;12;12;0;8;4;;
1kmN6490E0681;12;12;0;11;1;;
1kmN6492E0660;12;12;0;11;1;;
1kmN6495E0432;12;12;0;8;4;;
1kmN6495E0659;12;12;0;7;5;;
1kmN6496E0440;12;12;0;11;1;;
1kmN6497E0436;12;12;0;11;1;;
1kmN6497E0685;12;12;0;6;6;;
1kmN6499E0454;12;12;0;9;3;;
1kmN6499E0600;12;12;0;6;6;;
1kmN6500E0451;12;12;0;9;3;;
1kmN6501E0650;12;12;0;6;6;;
1kmN6502E0483;12;12;0;8;4;;
1kmN6502E0682;12;12;0;9;3;;
1kmN6504E0601;12;12;0;10;2;;
1kmN6505E0530;12;12;0;7;5;;
1kmN6505E0598;12;12;0;9;3;;
1kmN6507E0655;12;12;0;9;3;;
1kmN6509E0477;12;12;0;10;2;;
1kmN6510E0588;12;12;0;11;1;;
1kmN6511E0512;12;12;0;11;1;;
1kmN6511E0613;12;12;0;5;7;;
1kmN6512E0647;12;12;0;3;9;;
1kmN6513E0413;12;12;0;10;2;;
1kmN6513E0572;12;12;0;4;8;;
1kmN6514E0512;12;12;0;8;4;;
1kmN6514E0534;12;12;0;7;5;;
1kmN6515E0635;12;12;0;6;6;;
1kmN6515E0677;12;12;0;7;5;;
1kmN6519E0424;12;12;0;7;5;;
1kmN6519E0668;12;12;0;10;2;;
1kmN6520E0488;12;12;0;11;1;;
1kmN6527E0439;12;12;0;6;6;;
1kmN6527E0493;12;12;0;7;5;;
1kmN6527E0597;12;12;0;6;6;;
1kmN6528E0646;12;12;0;8;4;;
1kmN6528E0651;12;12;0;9;3;;
1kmN6529E0401;12;12;0;8;4;;
1kmN6531E0480;12;12;0;10;2;;
1kmN6531E0483;12;12;0;11;1;;
1kmN6534E0538;12;12;0;8;4;;
1kmN6535E0566;12;12;0;6;6;;
1kmN6536E0492;12;12;0;9;3;;
1kmN6537E0623;12;12;0;10;2;;
1kmN6538E0452;12;12;0;9;3;;
1kmN6544E0541;12;12;0;9;3;;
1kmN6546E0706;12;12;0;9;3;;
1kmN6547E0605;12;12;0;11;1;;
1kmN6548E0524;12;12;0;8;4;;
1kmN6550E0626;12;12;0;7;5;;
1kmN6551E0513;12;12;0;8;4;;
1kmN6551E0599;12;12;0;6;6;;
1kmN6553E0626;12;12;0;10;2;;
1kmN6555E0524;12;12;0;5;7;;
1kmN6555E0647;12;12;0;11;1;;
1kmN6559E0563;12;12;0;8;4;;
1kmN6560E0691;12;12;0;6;6;;
1kmN6562E0504;12;12;0;9;3;;
1kmN6564E0528;12;12;0;10;2;;
1kmN6564E0620;12;12;0;6;6;;
1kmN6564E0626;12;12;0;8;4;;
1kmN6571E0564;12;12;0;7;5;;
1kmN6575E0518;12;12;0;8;4;;
1kmN6575E0723;12;12;0;9;3;;
1kmN6580E0662;12;12;0;5;7;;
1kmN6581E0685;12;12;0;8;4;;
1kmN6583E0582;12;12;0;9;3;;
1kmN6583E0672;12;12;0;7;5;;
1kmN6584E0637;12;12;0;9;3;;
1kmN6585E0526;12;12;0;11;1;;
1kmN6591E0610;12;12;0;10;2;;
1kmN6592E0696;12;12;0;6;6;;
1kmN6594E0729;12;12;0;6;6;;
1kmN6595E0556;12;12;0;11;1;;
1kmN6595E0644;12;12;0;9;3;;
1kmN6600E0643;12;12;0;9;3;;
1kmN6387E0643;12;12;1;10;1;;
1kmN6392E0660;12;12;1;9;2;;
1kmN6393E0670;12;12;1;7;4;;
1kmN6401E0659;12;12;1;7;4;;
1kmN6404E0653;12;12;1;11;0;;
1kmN6407E0455;12;12;1;10;1;;
1kmN6409E0685;12;12;1;9;2;;
1kmN6413E0658;12;12;1;10;1;;
1kmN6414E0709;12;12;1;9;2;;
1kmN6416E0647;12;12;1;8;3;;
1kmN6418E0654;12;12;1;8;3;;
1kmN6427E0716;12;12;1;9;2;;
1kmN6429E0616;12;12;1;8;3;;
1kmN6431E0641;12;12;1;9;2;;
1kmN6433E0652;12;12;1;8;3;;
1kmN6433E0671;12;12;1;8;3;;
1kmN6435E0703;12;12;1;8;3;;
1kmN6437E0645;12;12;1;6;5;;
1kmN6440E0712;12;12;1;10;1;;
1kmN6441E0587;12;12;1;7;4;;
1kmN6441E0628;12;12;1;7;4;;
1kmN6441E0655;12;12;1;7;4;;
1kmN6442E0588;12;12;1;9;2;;
1kmN6443E0703;12;12;1;8;3;;
1kmN6443E0711;12;12;1;3;8;;
1kmN6446E0579;12;12;1;7;4;;
1kmN6449E0546;12;12;1;8;3;;
1kmN6450E0390;12;12;1;9;2;;
1kmN6457E0547;12;12;1;9;2;;
1kmN6457E0591;12;12;1;11;0;;
1kmN6457E0603;12;12;1;7;4;;
1kmN6459E0384;12;12;1;7;4;;
1kmN6459E0701;12;12;1;7;4;;
1kmN6460E0385;12;12;1;6;5;;
1kmN6460E0592;12;12;1;7;4;;
1kmN6460E0650;12;12;1;10;1;;
1kmN6461E0384;12;12;1;6;5;;
1kmN6462E0420;12;12;1;8;3;;
1kmN6464E0575;12;12;1;7;4;;
1kmN6464E0647;12;12;1;8;3;;
1kmN6465E0590;12;12;1;8;3;;
1kmN6467E0410;12;12;1;10;1;;
1kmN6468E0433;12;12;1;8;3;;
1kmN6471E0636;12;12;1;10;1;;
1kmN6474E0598;12;12;1;6;5;;
1kmN6476E0414;12;12;1;8;3;;
1kmN6479E0621;12;12;1;9;2;;
1kmN6479E0668;12;12;1;10;1;;
1kmN6480E0644;12;12;1;10;1;;
1kmN6482E0557;12;12;1;7;4;;
1kmN6483E0548;12;12;1;7;4;;
1kmN6483E0589;12;12;1;9;2;;
1kmN6485E0529;12;12;1;11;0;;
1kmN6485E0592;12;12;1;9;2;;
1kmN6487E0550;12;12;1;9;2;;
1kmN6489E0593;12;12;1;9;2;;
1kmN6495E0523;12;12;1;6;5;;
1kmN6496E0654;12;12;1;9;2;;
1kmN6496E0659;12;12;1;7;4;;
1kmN6498E0553;12;12;1;6;5;;
1kmN6499E0564;12;12;1;6;5;;
1kmN6500E0562;12;12;1;9;2;;
1kmN6500E0605;12;12;1;8;3;;
1kmN6501E0595;12;12;1;9;2;;
1kmN6501E0624;12;12;1;11;0;;
1kmN6502E0452;12;12;1;7;4;;
1kmN6505E0487;12;12;1;8;3;;
1kmN6508E0481;12;12;1;7;4;;
1kmN6508E0675;12;12;1;7;4;;
1kmN6510E0481;12;12;1;9;2;;
1kmN6510E0554;12;12;1;10;1;;
1kmN6511E0514;12;12;1;9;2;;
1kmN6511E0673;12;12;1;8;3;;
1kmN6512E0634;12;12;1;7;4;;
1kmN6513E0679;12;12;1;9;2;;
1kmN6514E0653;12;12;1;8;3;;
1kmN6515E0629;12;12;1;10;1;;
1kmN6516E0529;12;12;1;4;7;;
1kmN6519E0585;12;12;1;9;2;;
1kmN6520E0536;12;12;1;7;4;;
1kmN6524E0490;12;12;1;10;1;;
1kmN6528E0649;12;12;1;6;5;;
1kmN6533E0494;12;12;1;9;2;;
1kmN6535E0667;12;12;1;8;3;;
1kmN6539E0485;12;12;1;9;2;;
1kmN6539E0556;12;12;1;10;1;;
1kmN6541E0553;12;12;1;8;3;;
1kmN6552E0614;12;12;1;10;1;;
1kmN6554E0691;12;12;1;7;4;;
1kmN6562E0517;12;12;1;9;2;;
1kmN6563E0509;12;12;1;8;3;;
1kmN6563E0620;12;12;1;11;0;;
1kmN6569E0636;12;12;1;8;3;;
1kmN6570E0524;12;12;1;11;0;;
1kmN6571E0501;12;12;1;8;3;;
1kmN6571E0525;12;12;1;7;4;;
1kmN6573E0527;12;12;1;10;1;;
1kmN6573E0613;12;12;1;6;5;;
1kmN6577E0640;12;12;1;8;3;;
1kmN6580E0611;12;12;1;10;1;;
1kmN6582E0614;12;12;1;11;0;;
1kmN6582E0639;12;12;1;8;3;;
1kmN6585E0628;12;12;1;11;0;;
1kmN6585E0647;12;12;1;8;3;;
1kmN6588E0732;12;12;1;11;0;;
1kmN6591E0659;12;12;1;9;2;;
1kmN6592E0728;12;12;1;9;2;;
1kmN6595E0733;12;12;1;10;1;;
1kmN6597E0588;12;12;1;6;5;;
1kmN6609E0595;12;12;1;8;3;;
1kmN6387E0655;12;12;2;8;2;;
1kmN6398E0663;12;12;2;10;0;;
1kmN6398E0673;12;12;2;6;4;;
1kmN6402E0688;12;12;2;10;0;;
1kmN6403E0692;12;12;2;9;1;;
1kmN6405E0674;12;12;2;10;0;;
1kmN6408E0671;12;12;2;7;3;;
1kmN6409E0670;12;12;2;10;0;;
1kmN6416E0640;12;12;2;9;1;;
1kmN6418E0650;12;12;2;10;0;;
1kmN6419E0690;12;12;2;9;1;;
1kmN6419E0701;12;12;2;8;2;;
1kmN6424E0616;12;12;2;9;1;;
1kmN6425E0673;12;12;2;7;3;;
1kmN6429E0704;12;12;2;3;7;;
1kmN6432E0682;12;12;2;7;3;;
1kmN6432E0700;12;12;2;8;2;;
1kmN6436E0674;12;12;2;7;3;;
1kmN6436E0688;12;12;2;8;2;;
1kmN6437E0609;12;12;2;9;1;;
1kmN6439E0592;12;12;2;8;2;;
1kmN6440E0671;12;12;2;10;0;;
1kmN6441E0573;12;12;2;9;1;;
1kmN6441E0589;12;12;2;7;3;;
1kmN6442E0656;12;12;2;8;2;;
1kmN6442E0688;12;12;2;10;0;;
1kmN6443E0611;12;12;2;6;4;;
1kmN6445E0629;12;12;2;8;2;;
1kmN6447E0412;12;12;2;10;0;;
1kmN6447E0651;12;12;2;7;3;;
1kmN6448E0392;12;12;2;7;3;;
1kmN6449E0561;12;12;2;9;1;;
1kmN6449E0633;12;12;2;7;3;;
1kmN6450E0616;12;12;2;6;4;;
1kmN6450E0698;12;12;2;6;4;;
1kmN6451E0396;12;12;2;8;2;;
1kmN6452E0636;12;12;2;8;2;;
1kmN6452E0664;12;12;2;9;1;;
1kmN6453E0386;12;12;2;7;3;;
1kmN6455E0645;12;12;2;8;2;;
1kmN6457E0602;12;12;2;10;0;;
1kmN6458E0384;12;12;2;10;0;;
1kmN6458E0608;12;12;2;8;2;;
1kmN6458E0650;12;12;2;6;4;;
1kmN6459E0634;12;12;2;7;3;;
1kmN6459E0656;12;12;2;6;4;;
1kmN6465E0426;12;12;2;8;2;;
1kmN6468E0580;12;12;2;6;4;;
1kmN6468E0585;12;12;2;6;4;;
1kmN6468E0670;12;12;2;10;0;;
1kmN6468E0676;12;12;2;8;2;;
1kmN6471E0671;12;12;2;8;2;;
1kmN6472E0511;12;12;2;9;1;;
1kmN6478E0449;12;12;2;7;3;;
1kmN6479E0583;12;12;2;6;4;;
